CO_TAZID,SUBAREAID,CO_FIPS,CO_NAME,MedInc
350652.0,1.0,35.0,SALT LAKE,80730.0
350653.0,1.0,35.0,SALT LAKE,66156.0
350654.0,1.0,35.0,SALT LAKE,68761.0
350655.0,1.0,35.0,SALT LAKE,61975.0
350656.0,1.0,35.0,SALT LAKE,74885.0
350657.0,1.0,35.0,SALT LAKE,106047.0
350658.0,1.0,35.0,SALT LAKE,117312.0
350659.0,1.0,35.0,SALT LAKE,78601.0
350660.0,1.0,35.0,SALT LAKE,112840.0
350661.0,1.0,35.0,SALT LAKE,81627.0
350662.0,1.0,35.0,SALT LAKE,73203.0
350663.0,1.0,35.0,SALT LAKE,77312.0
350664.0,1.0,35.0,SALT LAKE,85000.0
350665.0,1.0,35.0,SALT LAKE,130568.0
350666.0,1.0,35.0,SALT LAKE,88739.0
350667.0,1.0,35.0,SALT LAKE,81382.0
350668.0,1.0,35.0,SALT LAKE,73036.0
350669.0,1.0,35.0,SALT LAKE,79491.0
350670.0,1.0,35.0,SALT LAKE,102884.0
350671.0,1.0,35.0,SALT LAKE,88438.0
350672.0,1.0,35.0,SALT LAKE,71803.0
350673.0,1.0,35.0,SALT LAKE,72982.0
350674.0,1.0,35.0,SALT LAKE,79491.0
350675.0,1.0,35.0,SALT LAKE,101458.0
350676.0,1.0,35.0,SALT LAKE,80064.0
350677.0,1.0,35.0,SALT LAKE,51028.0
350678.0,1.0,35.0,SALT LAKE,90110.0
350679.0,1.0,35.0,SALT LAKE,91875.0
350680.0,1.0,35.0,SALT LAKE,86372.0
350681.0,1.0,35.0,SALT LAKE,102232.0
350682.0,1.0,35.0,SALT LAKE,97500.0
350683.0,1.0,35.0,SALT LAKE,63813.0
350684.0,1.0,35.0,SALT LAKE,71244.0
350685.0,1.0,35.0,SALT LAKE,55443.0
350686.0,1.0,35.0,SALT LAKE,99414.0
350687.0,1.0,35.0,SALT LAKE,58689.0
350688.0,1.0,35.0,SALT LAKE,61497.0
350689.0,1.0,35.0,SALT LAKE,66848.0
350690.0,1.0,35.0,SALT LAKE,68829.0
350691.0,1.0,35.0,SALT LAKE,83642.0
350692.0,1.0,35.0,SALT LAKE,102232.0
350693.0,1.0,35.0,SALT LAKE,84048.0
350694.0,1.0,35.0,SALT LAKE,100534.0
350695.0,1.0,35.0,SALT LAKE,102480.0
350696.0,1.0,35.0,SALT LAKE,126810.0
350697.0,1.0,35.0,SALT LAKE,91364.0
350698.0,1.0,35.0,SALT LAKE,66143.0
350699.0,1.0,35.0,SALT LAKE,66143.0
350700.0,1.0,35.0,SALT LAKE,100526.0
350701.0,1.0,35.0,SALT LAKE,106625.0
350702.0,1.0,35.0,SALT LAKE,126458.0
350703.0,1.0,35.0,SALT LAKE,96587.0
350704.0,1.0,35.0,SALT LAKE,114081.0
350705.0,1.0,35.0,SALT LAKE,124097.0
350706.0,1.0,35.0,SALT LAKE,101557.0
350707.0,1.0,35.0,SALT LAKE,148563.0
350708.0,1.0,35.0,SALT LAKE,126284.0
350709.0,1.0,35.0,SALT LAKE,127250.0
350710.0,1.0,35.0,SALT LAKE,36603.0
350711.0,1.0,35.0,SALT LAKE,61053.0
350712.0,1.0,35.0,SALT LAKE,90996.0
350713.0,1.0,35.0,SALT LAKE,116420.0
350714.0,1.0,35.0,SALT LAKE,61053.0
350715.0,1.0,35.0,SALT LAKE,104665.0
350716.0,1.0,35.0,SALT LAKE,61053.0
350717.0,1.0,35.0,SALT LAKE,125781.0
350718.0,1.0,35.0,SALT LAKE,33594.0
350719.0,1.0,35.0,SALT LAKE,125781.0
350720.0,1.0,35.0,SALT LAKE,81364.0
350721.0,1.0,35.0,SALT LAKE,90996.0
350722.0,1.0,35.0,SALT LAKE,116420.0
350723.0,1.0,35.0,SALT LAKE,52165.0
350724.0,1.0,35.0,SALT LAKE,49289.0
350725.0,1.0,35.0,SALT LAKE,63445.0
350726.0,1.0,35.0,SALT LAKE,120885.0
350727.0,1.0,35.0,SALT LAKE,77247.0
350728.0,1.0,35.0,SALT LAKE,46942.0
350729.0,1.0,35.0,SALT LAKE,46942.0
350730.0,1.0,35.0,SALT LAKE,61442.0
350731.0,1.0,35.0,SALT LAKE,83750.0
350732.0,1.0,35.0,SALT LAKE,63798.0
350733.0,1.0,35.0,SALT LAKE,100526.0
350734.0,1.0,35.0,SALT LAKE,134522.0
350735.0,1.0,35.0,SALT LAKE,70278.0
350736.0,1.0,35.0,SALT LAKE,96528.0
350737.0,1.0,35.0,SALT LAKE,96528.0
350738.0,1.0,35.0,SALT LAKE,96528.0
350739.0,1.0,35.0,SALT LAKE,61986.0
350740.0,1.0,35.0,SALT LAKE,61650.0
350741.0,1.0,35.0,SALT LAKE,108388.0
350742.0,1.0,35.0,SALT LAKE,74605.0
350743.0,1.0,35.0,SALT LAKE,143125.0
350744.0,1.0,35.0,SALT LAKE,113206.0
350745.0,1.0,35.0,SALT LAKE,113069.0
350746.0,1.0,35.0,SALT LAKE,111591.0
350747.0,1.0,35.0,SALT LAKE,103158.0
350748.0,1.0,35.0,SALT LAKE,64641.0
350749.0,1.0,35.0,SALT LAKE,127250.0
350750.0,1.0,35.0,SALT LAKE,68088.0
350751.0,1.0,35.0,SALT LAKE,70278.0
350752.0,1.0,35.0,SALT LAKE,120677.0
350753.0,1.0,35.0,SALT LAKE,120677.0
350754.0,1.0,35.0,SALT LAKE,120677.0
350755.0,1.0,35.0,SALT LAKE,99102.0
350756.0,1.0,35.0,SALT LAKE,72422.0
350757.0,1.0,35.0,SALT LAKE,99102.0
350758.0,1.0,35.0,SALT LAKE,126763.0
350759.0,1.0,35.0,SALT LAKE,95761.0
350760.0,1.0,35.0,SALT LAKE,115489.0
350761.0,1.0,35.0,SALT LAKE,68088.0
350762.0,1.0,35.0,SALT LAKE,68088.0
350763.0,1.0,35.0,SALT LAKE,88510.0
350764.0,1.0,35.0,SALT LAKE,88510.0
350765.0,1.0,35.0,SALT LAKE,125017.0
350766.0,1.0,35.0,SALT LAKE,71598.0
350767.0,1.0,35.0,SALT LAKE,113636.0
350768.0,1.0,35.0,SALT LAKE,110659.0
350769.0,1.0,35.0,SALT LAKE,188581.0
350770.0,1.0,35.0,SALT LAKE,220250.0
350771.0,1.0,35.0,SALT LAKE,75156.0
350772.0,1.0,35.0,SALT LAKE,141182.0
350773.0,1.0,35.0,SALT LAKE,124892.0
350774.0,1.0,35.0,SALT LAKE,130972.0
350775.0,1.0,35.0,SALT LAKE,142875.0
350776.0,1.0,35.0,SALT LAKE,149226.0
350777.0,1.0,35.0,SALT LAKE,130972.0
350778.0,1.0,35.0,SALT LAKE,138906.0
350779.0,1.0,35.0,SALT LAKE,104385.0
350780.0,1.0,35.0,SALT LAKE,64524.0
350781.0,1.0,35.0,SALT LAKE,66321.0
350782.0,1.0,35.0,SALT LAKE,191042.0
350783.0,1.0,35.0,SALT LAKE,98250.0
350784.0,1.0,35.0,SALT LAKE,85018.0
350785.0,1.0,35.0,SALT LAKE,64524.0
350786.0,1.0,35.0,SALT LAKE,131591.0
350787.0,1.0,35.0,SALT LAKE,167857.0
350788.0,1.0,35.0,SALT LAKE,99800.0
350789.0,1.0,35.0,SALT LAKE,164518.0
350790.0,1.0,35.0,SALT LAKE,195470.0
350791.0,1.0,35.0,SALT LAKE,130500.0
350792.0,1.0,35.0,SALT LAKE,131591.0
350793.0,1.0,35.0,SALT LAKE,99800.0
350794.0,1.0,35.0,SALT LAKE,99800.0
350795.0,1.0,35.0,SALT LAKE,131827.0
350796.0,1.0,35.0,SALT LAKE,96756.0
350797.0,1.0,35.0,SALT LAKE,94658.0
350798.0,1.0,35.0,SALT LAKE,118272.0
350799.0,1.0,35.0,SALT LAKE,110972.0
350800.0,1.0,35.0,SALT LAKE,103510.0
350801.0,1.0,35.0,SALT LAKE,61689.0
350802.0,1.0,35.0,SALT LAKE,86603.0
350803.0,1.0,35.0,SALT LAKE,99865.0
350804.0,1.0,35.0,SALT LAKE,124097.0
350805.0,1.0,35.0,SALT LAKE,96556.0
350806.0,1.0,35.0,SALT LAKE,148563.0
350807.0,1.0,35.0,SALT LAKE,80424.0
350808.0,1.0,35.0,SALT LAKE,92656.0
350809.0,1.0,35.0,SALT LAKE,142650.0
350810.0,1.0,35.0,SALT LAKE,110972.0
350811.0,1.0,35.0,SALT LAKE,110972.0
350812.0,1.0,35.0,SALT LAKE,128022.0
350813.0,1.0,35.0,SALT LAKE,125397.0
350814.0,1.0,35.0,SALT LAKE,125654.0
350815.0,1.0,35.0,SALT LAKE,105810.0
350816.0,1.0,35.0,SALT LAKE,121792.0
350817.0,1.0,35.0,SALT LAKE,126606.0
350818.0,1.0,35.0,SALT LAKE,119269.0
350819.0,1.0,35.0,SALT LAKE,100690.0
350820.0,1.0,35.0,SALT LAKE,75199.0
350821.0,1.0,35.0,SALT LAKE,93436.0
350822.0,1.0,35.0,SALT LAKE,92656.0
350823.0,1.0,35.0,SALT LAKE,142650.0
350824.0,1.0,35.0,SALT LAKE,110972.0
350825.0,1.0,35.0,SALT LAKE,110972.0
350826.0,1.0,35.0,SALT LAKE,103431.0
350827.0,1.0,35.0,SALT LAKE,103431.0
350828.0,1.0,35.0,SALT LAKE,83750.0
350829.0,1.0,35.0,SALT LAKE,93807.0
350830.0,1.0,35.0,SALT LAKE,111749.0
350831.0,1.0,35.0,SALT LAKE,105810.0
350832.0,1.0,35.0,SALT LAKE,115066.0
350833.0,1.0,35.0,SALT LAKE,113645.0
350834.0,1.0,35.0,SALT LAKE,76335.0
350835.0,1.0,35.0,SALT LAKE,60461.0
350836.0,1.0,35.0,SALT LAKE,129130.0
350837.0,1.0,35.0,SALT LAKE,86558.0
350838.0,1.0,35.0,SALT LAKE,86558.0
350839.0,1.0,35.0,SALT LAKE,104093.0
350840.0,1.0,35.0,SALT LAKE,149762.0
350841.0,1.0,35.0,SALT LAKE,147984.0
350842.0,1.0,35.0,SALT LAKE,171156.0
350843.0,1.0,35.0,SALT LAKE,83750.0
350844.0,1.0,35.0,SALT LAKE,130473.0
350845.0,1.0,35.0,SALT LAKE,133235.0
350846.0,1.0,35.0,SALT LAKE,103931.0
350847.0,1.0,35.0,SALT LAKE,125565.0
350848.0,1.0,35.0,SALT LAKE,125565.0
350849.0,1.0,35.0,SALT LAKE,103145.0
350850.0,1.0,35.0,SALT LAKE,147984.0
350851.0,1.0,35.0,SALT LAKE,170745.0
350852.0,1.0,35.0,SALT LAKE,83750.0
350853.0,1.0,35.0,SALT LAKE,117875.0
350854.0,1.0,35.0,SALT LAKE,115066.0
350855.0,1.0,35.0,SALT LAKE,89853.0
350856.0,1.0,35.0,SALT LAKE,89853.0
350857.0,1.0,35.0,SALT LAKE,141341.0
350858.0,1.0,35.0,SALT LAKE,125565.0
350859.0,1.0,35.0,SALT LAKE,94901.0
350860.0,1.0,35.0,SALT LAKE,149762.0
350861.0,1.0,35.0,SALT LAKE,77778.0
350862.0,1.0,35.0,SALT LAKE,54421.0
350863.0,1.0,35.0,SALT LAKE,147984.0
350864.0,1.0,35.0,SALT LAKE,54421.0
350865.0,1.0,35.0,SALT LAKE,65218.0
350866.0,1.0,35.0,SALT LAKE,141128.0
350867.0,1.0,35.0,SALT LAKE,115066.0
350868.0,1.0,35.0,SALT LAKE,124583.0
350869.0,1.0,35.0,SALT LAKE,131500.0
350870.0,1.0,35.0,SALT LAKE,131500.0
350871.0,1.0,35.0,SALT LAKE,131500.0
350872.0,1.0,35.0,SALT LAKE,115250.0
350873.0,1.0,35.0,SALT LAKE,141341.0
350874.0,1.0,35.0,SALT LAKE,54183.0
350875.0,1.0,35.0,SALT LAKE,90130.0
350876.0,1.0,35.0,SALT LAKE,149762.0
350877.0,1.0,35.0,SALT LAKE,84937.0
350878.0,1.0,35.0,SALT LAKE,77778.0
350879.0,1.0,35.0,SALT LAKE,130000.0
350880.0,1.0,35.0,SALT LAKE,130000.0
350881.0,1.0,35.0,SALT LAKE,42500.0
350882.0,1.0,35.0,SALT LAKE,97344.0
350883.0,1.0,35.0,SALT LAKE,107803.0
350884.0,1.0,35.0,SALT LAKE,72041.0
350885.0,1.0,35.0,SALT LAKE,72041.0
350886.0,1.0,35.0,SALT LAKE,42740.0
350887.0,1.0,35.0,SALT LAKE,46137.0
350888.0,1.0,35.0,SALT LAKE,67083.0
350889.0,1.0,35.0,SALT LAKE,110156.0
350890.0,1.0,35.0,SALT LAKE,63295.0
350891.0,1.0,35.0,SALT LAKE,72448.0
350892.0,1.0,35.0,SALT LAKE,72041.0
350893.0,1.0,35.0,SALT LAKE,72041.0
350894.0,1.0,35.0,SALT LAKE,72041.0
350895.0,1.0,35.0,SALT LAKE,42500.0
350896.0,1.0,35.0,SALT LAKE,71133.0
350897.0,1.0,35.0,SALT LAKE,45655.0
350898.0,1.0,35.0,SALT LAKE,85456.0
350899.0,1.0,35.0,SALT LAKE,76161.0
350900.0,1.0,35.0,SALT LAKE,78281.0
350901.0,1.0,35.0,SALT LAKE,78403.0
350902.0,1.0,35.0,SALT LAKE,83824.0
350903.0,1.0,35.0,SALT LAKE,69045.0
350904.0,1.0,35.0,SALT LAKE,68537.0
350905.0,1.0,35.0,SALT LAKE,58342.0
350906.0,1.0,35.0,SALT LAKE,95556.0
350907.0,1.0,35.0,SALT LAKE,95556.0
350908.0,1.0,35.0,SALT LAKE,48172.0
350909.0,1.0,35.0,SALT LAKE,92497.0
350910.0,1.0,35.0,SALT LAKE,73571.0
350911.0,1.0,35.0,SALT LAKE,74758.0
350912.0,1.0,35.0,SALT LAKE,105625.0
350913.0,1.0,35.0,SALT LAKE,98267.0
350914.0,1.0,35.0,SALT LAKE,98267.0
350915.0,1.0,35.0,SALT LAKE,72576.0
350916.0,1.0,35.0,SALT LAKE,98716.0
350917.0,1.0,35.0,SALT LAKE,63868.0
350918.0,1.0,35.0,SALT LAKE,87012.0
350919.0,1.0,35.0,SALT LAKE,103221.0
350920.0,1.0,35.0,SALT LAKE,116290.0
350921.0,1.0,35.0,SALT LAKE,131827.0
350922.0,1.0,35.0,SALT LAKE,131827.0
350923.0,1.0,35.0,SALT LAKE,143969.0
350924.0,1.0,35.0,SALT LAKE,73409.0
350925.0,1.0,35.0,SALT LAKE,70917.0
350926.0,1.0,35.0,SALT LAKE,121735.0
350927.0,1.0,35.0,SALT LAKE,70917.0
350928.0,1.0,35.0,SALT LAKE,146776.0
350929.0,1.0,35.0,SALT LAKE,145605.0
350930.0,1.0,35.0,SALT LAKE,138208.0
350931.0,1.0,35.0,SALT LAKE,99729.0
350932.0,1.0,35.0,SALT LAKE,108165.0
350933.0,1.0,35.0,SALT LAKE,105938.0
350934.0,1.0,35.0,SALT LAKE,138194.0
350935.0,1.0,35.0,SALT LAKE,101932.0
350936.0,1.0,35.0,SALT LAKE,131841.0
350937.0,1.0,35.0,SALT LAKE,169013.0
350938.0,1.0,35.0,SALT LAKE,158210.0
350939.0,1.0,35.0,SALT LAKE,177159.0
350940.0,1.0,35.0,SALT LAKE,153192.0
350941.0,1.0,35.0,SALT LAKE,140843.0
350942.0,1.0,35.0,SALT LAKE,159547.0
350943.0,1.0,35.0,SALT LAKE,203585.0
350944.0,1.0,35.0,SALT LAKE,105938.0
350945.0,1.0,35.0,SALT LAKE,77433.0
350946.0,1.0,35.0,SALT LAKE,48172.0
350947.0,1.0,35.0,SALT LAKE,111976.0
350948.0,1.0,35.0,SALT LAKE,91389.0
350949.0,1.0,35.0,SALT LAKE,115500.0
350950.0,1.0,35.0,SALT LAKE,89101.0
350951.0,1.0,35.0,SALT LAKE,85286.0
350952.0,1.0,35.0,SALT LAKE,92017.0
350953.0,1.0,35.0,SALT LAKE,146731.0
350954.0,1.0,35.0,SALT LAKE,179492.0
350955.0,1.0,35.0,SALT LAKE,168946.0
350956.0,1.0,35.0,SALT LAKE,68537.0
350957.0,1.0,35.0,SALT LAKE,42750.0
350958.0,1.0,35.0,SALT LAKE,42750.0
350959.0,1.0,35.0,SALT LAKE,89303.0
350960.0,1.0,35.0,SALT LAKE,44394.0
350961.0,1.0,35.0,SALT LAKE,85954.0
350962.0,1.0,35.0,SALT LAKE,106672.0
350963.0,1.0,35.0,SALT LAKE,89648.0
350964.0,1.0,35.0,SALT LAKE,149412.0
350965.0,1.0,35.0,SALT LAKE,114514.0
350966.0,1.0,35.0,SALT LAKE,78333.0
350967.0,1.0,35.0,SALT LAKE,78333.0
350968.0,1.0,35.0,SALT LAKE,76042.0
350969.0,1.0,35.0,SALT LAKE,52746.0
350970.0,1.0,35.0,SALT LAKE,76042.0
350971.0,1.0,35.0,SALT LAKE,52746.0
350972.0,1.0,35.0,SALT LAKE,55000.0
350973.0,1.0,35.0,SALT LAKE,76042.0
350974.0,1.0,35.0,SALT LAKE,90980.0
350975.0,1.0,35.0,SALT LAKE,107734.0
350976.0,1.0,35.0,SALT LAKE,84583.0
350977.0,1.0,35.0,SALT LAKE,125750.0
350978.0,1.0,35.0,SALT LAKE,153614.0
350979.0,1.0,35.0,SALT LAKE,154694.0
350980.0,1.0,35.0,SALT LAKE,95619.0
350981.0,1.0,35.0,SALT LAKE,78333.0
350982.0,1.0,35.0,SALT LAKE,78333.0
350983.0,1.0,35.0,SALT LAKE,78333.0
350984.0,1.0,35.0,SALT LAKE,59833.0
350985.0,1.0,35.0,SALT LAKE,116065.0
350986.0,1.0,35.0,SALT LAKE,122431.0
350987.0,1.0,35.0,SALT LAKE,102890.0
350988.0,1.0,35.0,SALT LAKE,118889.0
350989.0,1.0,35.0,SALT LAKE,107449.0
350990.0,1.0,35.0,SALT LAKE,182535.0
350991.0,1.0,35.0,SALT LAKE,153333.0
350992.0,1.0,35.0,SALT LAKE,78333.0
350993.0,1.0,35.0,SALT LAKE,78333.0
350994.0,1.0,35.0,SALT LAKE,66779.0
350995.0,1.0,35.0,SALT LAKE,103490.0
350996.0,1.0,35.0,SALT LAKE,107397.0
350997.0,1.0,35.0,SALT LAKE,118889.0
350998.0,1.0,35.0,SALT LAKE,147581.0
350999.0,1.0,35.0,SALT LAKE,145925.0
351000.0,1.0,35.0,SALT LAKE,194063.0
351001.0,1.0,35.0,SALT LAKE,55000.0
351002.0,1.0,35.0,SALT LAKE,207049.0
351003.0,1.0,35.0,SALT LAKE,86000.0
351004.0,1.0,35.0,SALT LAKE,107019.0
351005.0,1.0,35.0,SALT LAKE,94416.0
351006.0,1.0,35.0,SALT LAKE,95981.0
351007.0,1.0,35.0,SALT LAKE,94318.0
351008.0,1.0,35.0,SALT LAKE,105222.0
351009.0,1.0,35.0,SALT LAKE,179063.0
351010.0,1.0,35.0,SALT LAKE,196579.0
351011.0,1.0,35.0,SALT LAKE,211528.0
351012.0,1.0,35.0,SALT LAKE,186539.0
351013.0,1.0,35.0,SALT LAKE,86000.0
351014.0,1.0,35.0,SALT LAKE,86000.0
351015.0,1.0,35.0,SALT LAKE,150596.0
351016.0,1.0,35.0,SALT LAKE,111875.0
351017.0,1.0,35.0,SALT LAKE,87500.0
351018.0,1.0,35.0,SALT LAKE,133438.0
351019.0,1.0,35.0,SALT LAKE,141641.0
351020.0,1.0,35.0,SALT LAKE,119479.0
351021.0,1.0,35.0,SALT LAKE,195262.0
351022.0,1.0,35.0,SALT LAKE,211528.0
351023.0,1.0,35.0,SALT LAKE,86000.0
351024.0,1.0,35.0,SALT LAKE,81846.0
351025.0,1.0,35.0,SALT LAKE,111875.0
351026.0,1.0,35.0,SALT LAKE,104527.0
351027.0,1.0,35.0,SALT LAKE,148988.0
351028.0,1.0,35.0,SALT LAKE,136311.0
351029.0,1.0,35.0,SALT LAKE,126026.0
351030.0,1.0,35.0,SALT LAKE,202310.0
351031.0,1.0,35.0,SALT LAKE,204375.0
351032.0,1.0,35.0,SALT LAKE,112750.0
351033.0,1.0,35.0,SALT LAKE,138605.0
351034.0,1.0,35.0,SALT LAKE,136480.0
351035.0,1.0,35.0,SALT LAKE,163500.0
351036.0,1.0,35.0,SALT LAKE,198239.0
351037.0,1.0,35.0,SALT LAKE,159368.0
351038.0,1.0,35.0,SALT LAKE,216119.0
351039.0,1.0,35.0,SALT LAKE,130000.0
351040.0,1.0,35.0,SALT LAKE,130468.0
351041.0,1.0,35.0,SALT LAKE,168750.0
351042.0,1.0,35.0,SALT LAKE,155250.0
351043.0,1.0,35.0,SALT LAKE,171875.0
351044.0,1.0,35.0,SALT LAKE,116544.0
351045.0,1.0,35.0,SALT LAKE,152948.0
351046.0,1.0,35.0,SALT LAKE,104241.0
351047.0,1.0,35.0,SALT LAKE,126239.0
351048.0,1.0,35.0,SALT LAKE,130000.0
351049.0,1.0,35.0,SALT LAKE,131221.0
351050.0,1.0,35.0,SALT LAKE,168750.0
351051.0,1.0,35.0,SALT LAKE,150012.0
351052.0,1.0,35.0,SALT LAKE,108864.0
351053.0,1.0,35.0,SALT LAKE,141195.0
351054.0,1.0,35.0,SALT LAKE,152948.0
351055.0,1.0,35.0,SALT LAKE,80265.0
351056.0,1.0,35.0,SALT LAKE,144330.0
351057.0,1.0,35.0,SALT LAKE,144330.0
351058.0,1.0,35.0,SALT LAKE,80286.0
351059.0,1.0,35.0,SALT LAKE,129797.0
351060.0,1.0,35.0,SALT LAKE,129838.0
351061.0,1.0,35.0,SALT LAKE,130000.0
351062.0,1.0,35.0,SALT LAKE,130000.0
351063.0,1.0,35.0,SALT LAKE,124468.0
351064.0,1.0,35.0,SALT LAKE,173487.0
351065.0,1.0,35.0,SALT LAKE,104750.0
351067.0,1.0,35.0,SALT LAKE,80286.0
351068.0,1.0,35.0,SALT LAKE,82735.0
351070.0,1.0,35.0,SALT LAKE,130000.0
351071.0,1.0,35.0,SALT LAKE,130000.0
351072.0,1.0,35.0,SALT LAKE,108965.0
351073.0,1.0,35.0,SALT LAKE,124670.0
351074.0,1.0,35.0,SALT LAKE,173487.0
351075.0,1.0,35.0,SALT LAKE,104750.0
351076.0,1.0,35.0,SALT LAKE,137813.0
351077.0,1.0,35.0,SALT LAKE,172125.0
351078.0,1.0,35.0,SALT LAKE,162216.0
351079.0,1.0,35.0,SALT LAKE,215000.0
351080.0,1.0,35.0,SALT LAKE,109185.0
351081.0,1.0,35.0,SALT LAKE,109185.0
351082.0,1.0,35.0,SALT LAKE,147562.0
351083.0,1.0,35.0,SALT LAKE,87500.0
351084.0,1.0,35.0,SALT LAKE,86000.0
351088.0,1.0,35.0,SALT LAKE,129797.0
351089.0,1.0,35.0,SALT LAKE,129797.0
351090.0,1.0,35.0,SALT LAKE,130000.0
351091.0,1.0,35.0,SALT LAKE,130000.0
351092.0,1.0,35.0,SALT LAKE,134980.0
351093.0,1.0,35.0,SALT LAKE,104750.0
351094.0,1.0,35.0,SALT LAKE,89384.0
351095.0,1.0,35.0,SALT LAKE,201538.0
351096.0,1.0,35.0,SALT LAKE,215000.0
351097.0,1.0,35.0,SALT LAKE,147949.0
351098.0,1.0,35.0,SALT LAKE,138036.0
351101.0,1.0,35.0,SALT LAKE,129797.0
351102.0,1.0,35.0,SALT LAKE,129797.0
351103.0,1.0,35.0,SALT LAKE,129797.0
351104.0,1.0,35.0,SALT LAKE,130000.0
351105.0,1.0,35.0,SALT LAKE,111923.0
351106.0,1.0,35.0,SALT LAKE,146563.0
351107.0,1.0,35.0,SALT LAKE,117339.0
351108.0,1.0,35.0,SALT LAKE,117339.0
351109.0,1.0,35.0,SALT LAKE,89384.0
351110.0,1.0,35.0,SALT LAKE,208333.0
351111.0,1.0,35.0,SALT LAKE,172125.0
351112.0,1.0,35.0,SALT LAKE,215000.0
351113.0,1.0,35.0,SALT LAKE,144891.0
351114.0,1.0,35.0,SALT LAKE,109185.0
351115.0,1.0,35.0,SALT LAKE,170625.0
351116.0,1.0,35.0,SALT LAKE,111923.0
351117.0,1.0,35.0,SALT LAKE,146705.0
351118.0,1.0,35.0,SALT LAKE,76792.0
351119.0,1.0,35.0,SALT LAKE,76792.0
351120.0,1.0,35.0,SALT LAKE,76792.0
351121.0,1.0,35.0,SALT LAKE,76792.0
351122.0,1.0,35.0,SALT LAKE,76792.0
351123.0,1.0,35.0,SALT LAKE,169330.0
351124.0,1.0,35.0,SALT LAKE,76792.0
351125.0,1.0,35.0,SALT LAKE,144509.0
351126.0,1.0,35.0,SALT LAKE,144509.0
351127.0,1.0,35.0,SALT LAKE,131921.0
351128.0,1.0,35.0,SALT LAKE,111143.0
351130.0,1.0,35.0,SALT LAKE,137813.0
351131.0,1.0,35.0,SALT LAKE,146705.0
351132.0,1.0,35.0,SALT LAKE,111143.0
351133.0,1.0,35.0,SALT LAKE,111143.0
351134.0,1.0,35.0,SALT LAKE,111143.0
351135.0,1.0,35.0,SALT LAKE,111441.0
351136.0,1.0,35.0,SALT LAKE,137813.0
351137.0,1.0,35.0,SALT LAKE,156897.0
351138.0,1.0,35.0,SALT LAKE,156897.0
351139.0,1.0,35.0,SALT LAKE,137813.0
351140.0,1.0,35.0,SALT LAKE,144307.0
351141.0,1.0,35.0,SALT LAKE,148013.0
351142.0,1.0,35.0,SALT LAKE,89309.0
351143.0,1.0,35.0,SALT LAKE,155855.0
351144.0,1.0,35.0,SALT LAKE,136667.0
351145.0,1.0,35.0,SALT LAKE,200829.0
351146.0,1.0,35.0,SALT LAKE,155147.0
351147.0,1.0,35.0,SALT LAKE,112614.0
351148.0,1.0,35.0,SALT LAKE,89309.0
351149.0,1.0,35.0,SALT LAKE,122227.0
351150.0,1.0,35.0,SALT LAKE,106727.0
351151.0,1.0,35.0,SALT LAKE,122227.0
351152.0,1.0,35.0,SALT LAKE,122227.0
351153.0,1.0,35.0,SALT LAKE,89309.0
351154.0,1.0,35.0,SALT LAKE,89309.0
351155.0,1.0,35.0,SALT LAKE,89309.0
351156.0,1.0,35.0,SALT LAKE,89309.0
351157.0,1.0,35.0,SALT LAKE,142376.0
351158.0,1.0,35.0,SALT LAKE,172875.0
351159.0,1.0,35.0,SALT LAKE,172875.0
351160.0,1.0,35.0,SALT LAKE,115484.0
351161.0,1.0,35.0,SALT LAKE,141836.0
351162.0,1.0,35.0,SALT LAKE,103571.0
351163.0,1.0,35.0,SALT LAKE,103571.0
351164.0,1.0,35.0,SALT LAKE,109315.0
351165.0,1.0,35.0,SALT LAKE,114358.0
351166.0,1.0,35.0,SALT LAKE,123068.0
351167.0,1.0,35.0,SALT LAKE,111667.0
351168.0,1.0,35.0,SALT LAKE,111667.0
351170.0,1.0,35.0,SALT LAKE,170338.0
351171.0,1.0,35.0,SALT LAKE,170338.0
351172.0,1.0,35.0,SALT LAKE,155500.0
351173.0,1.0,35.0,SALT LAKE,101667.0
351174.0,1.0,35.0,SALT LAKE,90298.0
351175.0,1.0,35.0,SALT LAKE,81847.0
351176.0,1.0,35.0,SALT LAKE,81847.0
351177.0,1.0,35.0,SALT LAKE,111667.0
351178.0,1.0,35.0,SALT LAKE,170338.0
351179.0,1.0,35.0,SALT LAKE,170338.0
351180.0,1.0,35.0,SALT LAKE,170338.0
351181.0,1.0,35.0,SALT LAKE,155500.0
351182.0,1.0,35.0,SALT LAKE,96447.0
351183.0,1.0,35.0,SALT LAKE,96265.0
351184.0,1.0,35.0,SALT LAKE,82585.0
351185.0,1.0,35.0,SALT LAKE,158254.0
351186.0,1.0,35.0,SALT LAKE,82585.0
351187.0,1.0,35.0,SALT LAKE,89309.0
351188.0,1.0,35.0,SALT LAKE,170338.0
351189.0,1.0,35.0,SALT LAKE,178816.0
351190.0,1.0,35.0,SALT LAKE,208266.0
351191.0,1.0,35.0,SALT LAKE,153142.0
351192.0,1.0,35.0,SALT LAKE,153142.0
351193.0,1.0,35.0,SALT LAKE,81847.0
351194.0,1.0,35.0,SALT LAKE,81847.0
351195.0,1.0,35.0,SALT LAKE,61672.0
351196.0,1.0,35.0,SALT LAKE,114356.0
351197.0,1.0,35.0,SALT LAKE,114356.0
